coverage_id,layer_id,quote_id,pas_id,_pdm_last_update_timestamp,quote_name,new_renewal,section,coverage,subcoveragecode,inception_date,expiry_date,exposure,exposure_type,limit,limit_type,excess,deductible_value,deductible_type,claims_trigger,policy_coverage_jurisdiction,primary_coverage
Q00171-L1-C2,Q00171-L1,Q00171,PAS-000171,2026-04-25 22:00:00.000,Northwood Partners LLP 2025,Renewal,European Professional Indemnity,Cyber,SC-512,2025-02-14,2026-02-14,73143609.02,Wage Roll,24390557.33,Aggregate,403319.22,124345.32,Each and Every Loss,Claims Made,US excl. Worldwide,false
Q00172-L1-C1,Q00172-L1,Q00172,PAS-000172,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Cyber,SC-429,2025-08-26,2026-08-26,753347.07,Number of Insureds,295509.22,Aggregate,3416.32,1148.86,Aggregate,Claims Made,Worldwide,true
Q00172-L2-C1,Q00172-L2,Q00172,PAS-000172,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Cyber,SC-429,2025-08-26,2026-08-26,3777544.18,Number of Insureds,1670213.06,Each Claim,43378.88,23615.31,Aggregate,Occurrence,US excl. Worldwide,true
Q00173-L1-C1,Q00173-L1,Q00173,PAS-000173,2026-04-25 22:00:00.000,Hartwell Industries Inc 2025,Renewal,General Aviation,Liability,SC-632,2025-02-04,2026-02-04,697268.41,Turnover,346361.05,Aggregate,2454.69,1728.44,Each and Every Loss,Claims Made,US excl. Worldwide,true
Q00173-L1-C2,Q00173-L1,Q00173,PAS-000173,2026-04-25 22:00:00.000,Hartwell Industries Inc 2025,Renewal,General Aviation,War,SC-741,2025-02-04,2026-02-04,4180028.84,Turnover,1616278.97,Each and Every Loss,40647.39,14778.69,Aggregate,Occurrence,US excl. Worldwide,false
Q00174-L1-C1,Q00174-L1,Q00174,PAS-000174,2026-04-25 22:00:00.000,Northwood Holdings Ltd 2025,Renewal,General Aviation,War,SC-729,2025-04-10,2026-04-10,953251.55,Number of Insureds,282341.93,Aggregate,12702.17,5808.02,Aggregate,Losses Discovered,Worldwide excl. US,true
Q00174-L2-C1,Q00174-L2,Q00174,PAS-000174,2026-04-25 22:00:00.000,Northwood Holdings Ltd 2025,Renewal,General Aviation,Liability,SC-357,2025-04-10,2026-04-10,5714944.48,Wage Roll,1735712.49,Each Claim,34247.13,15849.38,Aggregate,Losses Discovered,EU only,true
Q00175-L1-C1,Q00175-L1,Q00175,PAS-000175,2026-04-25 22:00:00.000,Aldermann Capital LLC 2025,New,Directors and Officers,Side B/C,SC-526,2025-03-02,2026-03-02,510114.75,Wage Roll,238318.37,Each and Every Loss,38132.82,8647.71,Aggregate,Claims Made,Worldwide excl. US,true
Q00176-L1-C1,Q00176-L1,Q00176,PAS-000176,2026-04-25 22:00:00.000,Northwood Holdings Ltd 2025,Renewal,Directors and Officers,Side A,SC-650,2025-07-19,2026-07-19,8599192.34,TIV,1011755.9,Each Claim,21279.35,4335.73,Each and Every Loss,Claims Made,Worldwide,true
Q00177-L1-C1,Q00177-L1,Q00177,PAS-000177,2026-04-25 22:00:00.000,Carrington Industries Inc 2025,Renewal,European Professional Indemnity,Cyber,SC-391,2025-04-21,2026-04-21,4205267.47,Wage Roll,1097206.2,Aggregate,22837.88,9508.61,Each and Every Loss,Claims Made,Worldwide excl. US,true
Q00178-L1-C1,Q00178-L1,Q00178,PAS-000178,2026-04-25 22:00:00.000,Drummond Partners LLP 2025,New,Cash in Transit and Specie,Vault,SC-256,2025-03-26,2026-03-26,6817626.71,Number of Insureds,2133990.61,Aggregate,119299.2,34104.94,Each and Every Loss,Claims Made,EU only,true
Q00178-L2-C1,Q00178-L2,Q00178,PAS-000178,2026-04-25 22:00:00.000,Drummond Partners LLP 2025,New,Cash in Transit and Specie,Cash in Transit,SC-784,2025-03-26,2026-03-26,4532060.64,Number of Insureds,762845.18,Aggregate,19210.69,4587.59,Aggregate,Losses Discovered,EU only,true
Q00179-L1-C1,Q00179-L1,Q00179,PAS-000179,2026-04-25 22:00:00.000,Fenwick Resources Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-586,2025-04-19,2026-04-19,2236429.15,Wage Roll,322466.29,Each and Every Loss,702.83,364.67,Each and Every Loss,Claims Made,US excl. Worldwide,true
Q00179-L2-C1,Q00179-L2,Q00179,PAS-000179,2026-04-25 22:00:00.000,Fenwick Resources Ltd 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-346,2025-04-19,2026-04-19,1941511.02,Number of Insureds,142672.2,Aggregate,10262.49,3719.97,Aggregate,Losses Discovered,Worldwide,true
Q00179-L3-C1,Q00179-L3,Q00179,PAS-000179,2026-04-25 22:00:00.000,Fenwick Resources Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-719,2025-04-19,2026-04-19,33614190.32,TIV,7388039.3,Each Claim,425863.29,146955.22,Aggregate,Losses Discovered,Worldwide,true
Q00180-L1-C1,Q00180-L1,Q00180,PAS-000180,2026-04-25 22:00:00.000,Jamieson Technologies Inc 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-671,2025-01-08,2026-01-08,50773843.91,Number of Insureds,21585089.25,Aggregate,3374063.47,773955.74,Aggregate,Losses Discovered,Worldwide,true
Q00181-L1-C1,Q00181-L1,Q00181,PAS-000181,2026-04-25 22:00:00.000,Inverness Industries Inc 2025,New,European Professional Indemnity,Cyber,SC-318,2025-02-16,2026-02-16,2564329.2,Number of Insureds,880696.95,Each Claim,38228.51,8562.67,Aggregate,Losses Discovered,UK only,true
Q00182-L1-C1,Q00182-L1,Q00182,PAS-000182,2026-04-25 22:00:00.000,Aldermann Group plc 2025,New,Directors and Officers,Entity Securities,SC-477,2025-02-12,2026-02-12,3142464.49,Wage Roll,1214351.42,Each and Every Loss,5119.72,1849.39,Aggregate,Occurrence,Worldwide,true
Q00182-L1-C2,Q00182-L1,Q00182,PAS-000182,2026-04-25 22:00:00.000,Aldermann Group plc 2025,New,Directors and Officers,Side A,SC-507,2025-02-12,2026-02-12,7631347.29,TIV,3526546.28,Each and Every Loss,95108.94,90409.62,Aggregate,Losses Discovered,UK only,false
Q00182-L2-C1,Q00182-L2,Q00182,PAS-000182,2026-04-25 22:00:00.000,Aldermann Group plc 2025,New,Directors and Officers,Side A,SC-602,2025-02-12,2026-02-12,23803506.42,Turnover,4127009.66,Each Claim,51631.82,15699.65,Aggregate,Losses Discovered,UK only,true
Q00182-L3-C1,Q00182-L3,Q00182,PAS-000182,2026-04-25 22:00:00.000,Aldermann Group plc 2025,New,Directors and Officers,Side A,SC-830,2025-02-12,2026-02-12,4795321.32,Turnover,1261417.84,Each and Every Loss,221493.01,55340.8,Aggregate,Claims Made,EU only,true
Q00183-L1-C1,Q00183-L1,Q00183,PAS-000183,2026-04-25 22:00:00.000,Kingsley Industries Inc 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-421,2025-02-06,2026-02-06,4211240.97,Turnover,1823148.97,Each and Every Loss,39989.96,9222.23,Aggregate,Losses Discovered,Worldwide,true
Q00183-L2-C1,Q00183-L2,Q00183,PAS-000183,2026-04-25 22:00:00.000,Kingsley Industries Inc 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-700,2025-02-06,2026-02-06,2744287.81,Turnover,1196648.45,Aggregate,77033.87,17466.8,Aggregate,Losses Discovered,US excl. Worldwide,true
Q00184-L1-C1,Q00184-L1,Q00184,PAS-000184,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,War,SC-185,2025-06-11,2026-06-11,470486.73,Turnover,108883.75,Each and Every Loss,16841.78,4578.36,Each and Every Loss,Losses Discovered,Worldwide excl. US,true
Q00184-L1-C2,Q00184-L1,Q00184,PAS-000184,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,Liability,SC-674,2025-06-11,2026-06-11,3919360.99,Number of Insureds,500358.77,Each and Every Loss,5465.73,1591.6,Each and Every Loss,Occurrence,Worldwide excl. US,false
Q00184-L2-C1,Q00184-L2,Q00184,PAS-000184,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,Liability,SC-290,2025-06-11,2026-06-11,2472133.13,Turnover,898203.8,Each and Every Loss,73631.55,25817.32,Each and Every Loss,Losses Discovered,Worldwide,true
Q00184-L2-C2,Q00184-L2,Q00184,PAS-000184,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,Hull,SC-571,2025-06-11,2026-06-11,14838926.33,Wage Roll,2862066.52,Each and Every Loss,98038.97,90740.74,Each and Every Loss,Losses Discovered,Worldwide excl. US,false
Q00184-L3-C1,Q00184-L3,Q00184,PAS-000184,2026-04-25 22:00:00.000,Jamieson Industries Inc 2025,Renewal,General Aviation,Hull,SC-488,2025-06-11,2026-06-11,27839260.92,Wage Roll,5247757.6,Each Claim,860297.42,180332.05,Each and Every Loss,Occurrence,Worldwide,true
Q00185-L1-C1,Q00185-L1,Q00185,PAS-000185,2026-04-25 22:00:00.000,Aldermann Industries Inc 2024,New,General Aviation,War,SC-281,2024-12-09,2025-12-09,941029.21,Number of Insureds,168617.8,Each and Every Loss,8063.97,2473.49,Each and Every Loss,Occurrence,US excl. Worldwide,true
Q00185-L2-C1,Q00185-L2,Q00185,PAS-000185,2026-04-25 22:00:00.000,Aldermann Industries Inc 2024,New,General Aviation,Liability,SC-494,2024-12-09,2025-12-09,4693705.7,Number of Insureds,429875.04,Each Claim,19416.63,7910.78,Each and Every Loss,Claims Made,EU only,true
Q00186-L1-C1,Q00186-L1,Q00186,PAS-000186,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2025,New,Cash in Transit and Specie,Cash in Transit,SC-816,2025-08-19,2026-08-19,14640300.83,TIV,4276094.45,Each Claim,184404.36,48415.98,Aggregate,Claims Made,Worldwide excl. US,true
Q00187-L1-C1,Q00187-L1,Q00187,PAS-000187,2026-04-25 22:00:00.000,Langford Holdings Ltd 2024,Renewal,General Aviation,War,SC-629,2024-11-06,2025-11-06,1047723.16,Wage Roll,179189.53,Aggregate,8635.53,4685.87,Aggregate,Claims Made,Worldwide,true
Q00187-L2-C1,Q00187-L2,Q00187,PAS-000187,2026-04-25 22:00:00.000,Langford Holdings Ltd 2024,Renewal,General Aviation,War,SC-134,2024-11-06,2025-11-06,2956770.34,TIV,987564.69,Aggregate,68807.75,23983.29,Aggregate,Losses Discovered,EU only,true
Q00188-L1-C1,Q00188-L1,Q00188,PAS-000188,2026-04-25 22:00:00.000,Glenshire Partners LLP 2025,Renewal,Directors and Officers,Side B/C,SC-413,2025-03-13,2026-03-13,3270210.38,TIV,1442810.59,Aggregate,5374.49,2001.2,Each and Every Loss,Claims Made,Worldwide excl. US,true
Q00189-L1-C1,Q00189-L1,Q00189,PAS-000189,2026-04-25 22:00:00.000,Northwood Partners LLP 2024,New,Contingency,Event Cancellation,SC-584,2024-12-02,2025-12-02,1304464.97,Number of Insureds,386187.05,Each Claim,40285.68,14617.26,Aggregate,Losses Discovered,UK only,true
Q00189-L1-C2,Q00189-L1,Q00189,PAS-000189,2026-04-25 22:00:00.000,Northwood Partners LLP 2024,New,Contingency,Non-Appearance,SC-531,2024-12-02,2025-12-02,7345778.33,TIV,1600987.78,Each and Every Loss,104395.67,28107.0,Each and Every Loss,Losses Discovered,Worldwide,false
Q00189-L2-C1,Q00189-L2,Q00189,PAS-000189,2026-04-25 22:00:00.000,Northwood Partners LLP 2024,New,Contingency,Non-Appearance,SC-814,2024-12-02,2025-12-02,2586888.82,Turnover,1030442.15,Each and Every Loss,128063.93,49198.58,Each and Every Loss,Occurrence,EU only,true
Q00190-L1-C1,Q00190-L1,Q00190,PAS-000190,2026-04-25 22:00:00.000,Carrington Industries Inc 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-569,2025-08-25,2026-08-25,17207404.94,Turnover,1940946.1,Each and Every Loss,270173.93,65035.11,Aggregate,Claims Made,Worldwide excl. US,true
Q00191-L1-C1,Q00191-L1,Q00191,PAS-000191,2026-04-25 22:00:00.000,Northwood Capital LLC 2025,Renewal,European Professional Indemnity,Cyber,SC-341,2025-02-13,2026-02-13,3389409.5,Wage Roll,871974.66,Aggregate,52269.11,29012.19,Aggregate,Claims Made,US excl. Worldwide,true
Q00191-L1-C2,Q00191-L1,Q00191,PAS-000191,2026-04-25 22:00:00.000,Northwood Capital LLC 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-202,2025-02-13,2026-02-13,9781952.2,TIV,3676649.19,Each and Every Loss,101298.29,31445.49,Aggregate,Claims Made,Worldwide excl. US,false
Q00192-L1-C1,Q00192-L1,Q00192,PAS-000192,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2025,New,Cash in Transit and Specie,Vault,SC-881,2025-06-05,2026-06-05,2169700.31,Number of Insureds,645318.95,Each Claim,24244.46,13105.34,Aggregate,Occurrence,US excl. Worldwide,true
Q00193-L1-C1,Q00193-L1,Q00193,PAS-000193,2026-04-25 22:00:00.000,Langford Technologies Inc 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-455,2025-07-19,2026-07-19,16162504.43,Number of Insureds,1779278.73,Each Claim,317752.66,69195.73,Aggregate,Losses Discovered,Worldwide,true
Q00193-L1-C2,Q00193-L1,Q00193,PAS-000193,2026-04-25 22:00:00.000,Langford Technologies Inc 2025,Renewal,Cash in Transit and Specie,Vault,SC-470,2025-07-19,2026-07-19,17038959.29,Wage Roll,4596075.21,Each Claim,573276.37,171346.4,Each and Every Loss,Claims Made,Worldwide excl. US,false
Q00194-L1-C1,Q00194-L1,Q00194,PAS-000194,2026-04-25 22:00:00.000,Jamieson Technologies Inc 2025,Renewal,Cash in Transit and Specie,Vault,SC-316,2025-04-19,2026-04-19,4725621.33,Wage Roll,1510434.21,Each and Every Loss,40555.65,30980.3,Aggregate,Claims Made,Worldwide,true
Q00195-L1-C1,Q00195-L1,Q00195,PAS-000195,2026-04-25 22:00:00.000,Aldermann Partners LLP 2024,Renewal,Directors and Officers,Side B/C,SC-791,2024-11-27,2025-11-27,4997419.11,Number of Insureds,1229016.7,Each and Every Loss,78397.12,21679.54,Aggregate,Occurrence,UK only,true
Q00195-L2-C1,Q00195-L2,Q00195,PAS-000195,2026-04-25 22:00:00.000,Aldermann Partners LLP 2024,Renewal,Directors and Officers,Side B/C,SC-771,2024-11-27,2025-11-27,58681285.02,Turnover,14070692.44,Aggregate,472985.69,126827.61,Each and Every Loss,Occurrence,Worldwide,true
Q00196-L1-C1,Q00196-L1,Q00196,PAS-000196,2026-04-25 22:00:00.000,Eastleigh Partners LLP 2025,New,European Professional Indemnity,Cyber,SC-532,2025-01-03,2026-01-03,8646004.22,Number of Insureds,1058251.04,Each and Every Loss,23417.48,7733.95,Aggregate,Losses Discovered,UK only,true
Q00196-L1-C2,Q00196-L1,Q00196,PAS-000196,2026-04-25 22:00:00.000,Eastleigh Partners LLP 2025,New,European Professional Indemnity,Professional Indemnity,SC-964,2025-01-03,2026-01-03,5601963.1,Number of Insureds,932122.25,Each Claim,102077.06,29894.78,Aggregate,Occurrence,Worldwide excl. US,false
Q00196-L2-C1,Q00196-L2,Q00196,PAS-000196,2026-04-25 22:00:00.000,Eastleigh Partners LLP 2025,New,European Professional Indemnity,Cyber,SC-445,2025-01-03,2026-01-03,2154339.28,Number of Insureds,215977.82,Each Claim,5685.39,2108.62,Each and Every Loss,Claims Made,Worldwide,true
Q00197-L1-C1,Q00197-L1,Q00197,PAS-000197,2026-04-25 22:00:00.000,Carrington Group plc 2024,New,Contingency,Non-Appearance,SC-475,2024-10-11,2025-10-11,9035932.55,TIV,3410458.63,Each and Every Loss,94871.01,79444.86,Each and Every Loss,Occurrence,UK only,true
Q00198-L1-C1,Q00198-L1,Q00198,PAS-000198,2026-04-25 22:00:00.000,Hartwell Resources Ltd 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-465,2025-05-10,2026-05-10,28272080.05,Turnover,4623815.63,Each Claim,177128.84,81081.5,Aggregate,Claims Made,Worldwide excl. US,true
Q00198-L1-C2,Q00198-L1,Q00198,PAS-000198,2026-04-25 22:00:00.000,Hartwell Resources Ltd 2025,Renewal,Cash in Transit and Specie,Vault,SC-186,2025-05-10,2026-05-10,1945993.16,Turnover,357980.05,Each Claim,1421.71,982.7,Aggregate,Claims Made,US excl. Worldwide,false
Q00199-L1-C1,Q00199-L1,Q00199,PAS-000199,2026-04-25 22:00:00.000,Eastleigh Partners LLP 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-349,2025-08-03,2026-08-03,8594792.04,TIV,917275.59,Aggregate,22061.24,7418.53,Aggregate,Losses Discovered,EU only,true
Q00200-L1-C1,Q00200-L1,Q00200,PAS-000200,2026-04-25 22:00:00.000,Hartwell Industries Inc 2025,Renewal,General Aviation,War,SC-532,2025-09-26,2026-09-26,8718817.76,Turnover,595394.47,Aggregate,11673.79,10123.39,Each and Every Loss,Occurrence,Worldwide excl. US,true
Q00200-L2-C1,Q00200-L2,Q00200,PAS-000200,2026-04-25 22:00:00.000,Hartwell Industries Inc 2025,Renewal,General Aviation,Liability,SC-367,2025-09-26,2026-09-26,1548179.07,Turnover,205549.66,Aggregate,30029.78,7726.94,Each and Every Loss,Claims Made,EU only,true
Q00200-L2-C2,Q00200-L2,Q00200,PAS-000200,2026-04-25 22:00:00.000,Hartwell Industries Inc 2025,Renewal,General Aviation,Hull,SC-381,2025-09-26,2026-09-26,19915552.47,Turnover,5827707.54,Aggregate,878089.38,232481.53,Aggregate,Claims Made,UK only,false
Q00201-L1-C1,Q00201-L1,Q00201,PAS-000201,2026-04-25 22:00:00.000,Kingsley Partners LLP 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-516,2025-02-11,2026-02-11,4784088.89,Wage Roll,1318989.52,Each Claim,11093.12,4275.33,Aggregate,Occurrence,Worldwide,true
Q00201-L1-C2,Q00201-L1,Q00201,PAS-000201,2026-04-25 22:00:00.000,Kingsley Partners LLP 2025,Renewal,European Professional Indemnity,Cyber,SC-826,2025-02-11,2026-02-11,7955714.28,TIV,2750654.43,Each and Every Loss,113376.59,39784.54,Each and Every Loss,Claims Made,Worldwide,false
Q00202-L1-C1,Q00202-L1,Q00202,PAS-000202,2026-04-25 22:00:00.000,Glenshire Partners LLP 2025,New,Directors and Officers,Side B/C,SC-436,2025-05-16,2026-05-16,26898626.46,Number of Insureds,4020698.31,Each Claim,487018.01,124472.49,Aggregate,Losses Discovered,EU only,true
Q00202-L2-C1,Q00202-L2,Q00202,PAS-000202,2026-04-25 22:00:00.000,Glenshire Partners LLP 2025,New,Directors and Officers,Entity Securities,SC-315,2025-05-16,2026-05-16,853845.15,Number of Insureds,47520.97,Each and Every Loss,2005.24,840.61,Aggregate,Losses Discovered,UK only,true
Q00203-L1-C1,Q00203-L1,Q00203,PAS-000203,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,New,General Aviation,War,SC-674,2025-07-27,2026-07-27,21969404.76,Turnover,7996345.16,Each Claim,549559.03,271686.32,Each and Every Loss,Losses Discovered,UK only,true
Q00203-L2-C1,Q00203-L2,Q00203,PAS-000203,2026-04-25 22:00:00.000,Carrington Partners LLP 2025,New,General Aviation,Liability,SC-739,2025-07-27,2026-07-27,21085683.54,Number of Insureds,6079345.99,Each Claim,386919.64,96647.03,Aggregate,Claims Made,US excl. Worldwide,true
Q00204-L1-C1,Q00204-L1,Q00204,PAS-000204,2026-04-25 22:00:00.000,Northwood Holdings Ltd 2025,New,Directors and Officers,Entity Securities,SC-650,2025-02-01,2026-02-01,11443571.06,Turnover,3786898.66,Aggregate,289065.96,108607.23,Aggregate,Claims Made,UK only,true
Q00204-L1-C2,Q00204-L1,Q00204,PAS-000204,2026-04-25 22:00:00.000,Northwood Holdings Ltd 2025,New,Directors and Officers,Side A,SC-885,2025-02-01,2026-02-01,12609986.01,Turnover,5451936.1,Each Claim,58743.47,31359.6,Aggregate,Claims Made,US excl. Worldwide,false
Q00205-L1-C1,Q00205-L1,Q00205,PAS-000205,2026-04-25 22:00:00.000,Glenshire Resources Ltd 2025,Renewal,General Aviation,War,SC-745,2025-08-11,2026-08-11,13678336.29,Wage Roll,6709270.81,Aggregate,451632.25,187547.25,Aggregate,Occurrence,Worldwide excl. US,true
Q00206-L1-C1,Q00206-L1,Q00206,PAS-000206,2026-04-25 22:00:00.000,Hartwell Technologies Inc 2024,Renewal,Directors and Officers,Side A,SC-393,2024-10-05,2025-10-05,2287451.0,Number of Insureds,766079.15,Each and Every Loss,74171.66,24648.14,Aggregate,Occurrence,UK only,true
Q00207-L1-C1,Q00207-L1,Q00207,PAS-000207,2026-04-25 22:00:00.000,Aldermann Partners LLP 2025,Renewal,Contingency,Non-Appearance,SC-799,2025-02-23,2026-02-23,1351946.33,Turnover,163092.74,Each Claim,18571.9,7142.44,Aggregate,Occurrence,US excl. Worldwide,true
Q00208-L1-C1,Q00208-L1,Q00208,PAS-000208,2026-04-25 22:00:00.000,Glenshire Partners LLP 2025,New,European Professional Indemnity,Professional Indemnity,SC-849,2025-01-29,2026-01-29,1695415.29,Wage Roll,828060.03,Each and Every Loss,61963.05,17475.71,Each and Every Loss,Losses Discovered,EU only,true
Q00209-L1-C1,Q00209-L1,Q00209,PAS-000209,2026-04-25 22:00:00.000,Glenshire Partners LLP 2024,Renewal,Directors and Officers,Side B/C,SC-860,2024-08-31,2025-08-31,13236615.45,Number of Insureds,6293614.33,Each Claim,213026.13,106525.69,Each and Every Loss,Occurrence,Worldwide,true
Q00209-L2-C1,Q00209-L2,Q00209,PAS-000209,2026-04-25 22:00:00.000,Glenshire Partners LLP 2024,Renewal,Directors and Officers,Entity Securities,SC-430,2024-08-31,2025-08-31,755594.19,Wage Roll,326899.56,Each and Every Loss,7210.58,2911.89,Aggregate,Losses Discovered,US excl. Worldwide,true
Q00209-L2-C2,Q00209-L2,Q00209,PAS-000209,2026-04-25 22:00:00.000,Glenshire Partners LLP 2024,Renewal,Directors and Officers,Side B/C,SC-554,2024-08-31,2025-08-31,2633513.62,Number of Insureds,288876.76,Aggregate,1355.35,1206.3,Each and Every Loss,Losses Discovered,EU only,false
Q00210-L1-C1,Q00210-L1,Q00210,PAS-000210,2026-04-25 22:00:00.000,Langford Partners LLP 2025,Renewal,European Professional Indemnity,Professional Indemnity,SC-107,2025-02-25,2026-02-25,10879762.8,TIV,2992987.09,Each and Every Loss,65911.95,19294.91,Each and Every Loss,Occurrence,Worldwide,true
Q00211-L1-C1,Q00211-L1,Q00211,PAS-000211,2026-04-25 22:00:00.000,Jamieson Group plc 2024,New,Contingency,Event Cancellation,SC-833,2024-11-14,2025-11-14,382669.45,Number of Insureds,136578.79,Aggregate,8793.82,2856.0,Each and Every Loss,Occurrence,Worldwide excl. US,true
Q00212-L1-C1,Q00212-L1,Q00212,PAS-000212,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2024,Renewal,Cash in Transit and Specie,Cash in Transit,SC-744,2024-07-25,2025-07-25,879935.17,Turnover,67670.38,Aggregate,11900.29,2759.02,Aggregate,Losses Discovered,EU only,true
Q00212-L1-C2,Q00212-L1,Q00212,PAS-000212,2026-04-25 22:00:00.000,Bridgeford Technologies Inc 2024,Renewal,Cash in Transit and Specie,Vault,SC-475,2024-07-25,2025-07-25,10135510.21,Wage Roll,3469723.79,Aggregate,114217.26,76336.83,Each and Every Loss,Losses Discovered,US excl. Worldwide,false
Q00213-L1-C1,Q00213-L1,Q00213,PAS-000213,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Cyber,SC-870,2025-08-13,2026-08-13,3679763.16,TIV,586483.97,Each Claim,29748.93,14455.05,Each and Every Loss,Occurrence,UK only,true
Q00213-L2-C1,Q00213-L2,Q00213,PAS-000213,2026-04-25 22:00:00.000,Langford Holdings Ltd 2025,New,European Professional Indemnity,Professional Indemnity,SC-708,2025-08-13,2026-08-13,3154399.79,TIV,1232238.71,Aggregate,82306.6,21908.84,Aggregate,Losses Discovered,Worldwide excl. US,true
Q00214-L1-C1,Q00214-L1,Q00214,PAS-000214,2026-04-25 22:00:00.000,Glenshire Capital LLC 2025,Renewal,Contingency,Event Cancellation,SC-681,2025-06-12,2026-06-12,5205278.39,TIV,935876.23,Each Claim,27494.93,11071.47,Aggregate,Occurrence,US excl. Worldwide,true
Q00214-L2-C1,Q00214-L2,Q00214,PAS-000214,2026-04-25 22:00:00.000,Glenshire Capital LLC 2025,Renewal,Contingency,Non-Appearance,SC-752,2025-06-12,2026-06-12,2842933.29,Wage Roll,750188.06,Each and Every Loss,36875.67,16919.18,Aggregate,Occurrence,Worldwide excl. US,true
Q00215-L1-C1,Q00215-L1,Q00215,PAS-000215,2026-04-25 22:00:00.000,Carrington Resources Ltd 2025,New,European Professional Indemnity,Professional Indemnity,SC-701,2025-07-29,2026-07-29,9859815.56,Number of Insureds,1837183.92,Aggregate,110913.57,54431.17,Each and Every Loss,Occurrence,US excl. Worldwide,true
Q00215-L2-C1,Q00215-L2,Q00215,PAS-000215,2026-04-25 22:00:00.000,Carrington Resources Ltd 2025,New,European Professional Indemnity,Cyber,SC-488,2025-07-29,2026-07-29,5641599.77,Wage Roll,1610687.11,Each Claim,147914.25,31442.16,Aggregate,Claims Made,UK only,true
Q00216-L1-C1,Q00216-L1,Q00216,PAS-000216,2026-04-25 22:00:00.000,Kingsley Technologies Inc 2024,Renewal,Cash in Transit and Specie,Cash in Transit,SC-570,2024-10-10,2025-10-10,3119623.5,Turnover,470874.4,Each Claim,28341.97,6892.41,Each and Every Loss,Occurrence,UK only,true
Q00216-L1-C2,Q00216-L1,Q00216,PAS-000216,2026-04-25 22:00:00.000,Kingsley Technologies Inc 2024,Renewal,Cash in Transit and Specie,Vault,SC-508,2024-10-10,2025-10-10,10266446.98,Wage Roll,3143930.98,Each Claim,106482.43,101527.57,Each and Every Loss,Occurrence,Worldwide,false
Q00216-L2-C1,Q00216-L2,Q00216,PAS-000216,2026-04-25 22:00:00.000,Kingsley Technologies Inc 2024,Renewal,Cash in Transit and Specie,Cash in Transit,SC-353,2024-10-10,2025-10-10,2257816.49,Turnover,1089950.25,Each and Every Loss,145903.47,46305.09,Aggregate,Losses Discovered,EU only,true
Q00216-L2-C2,Q00216-L2,Q00216,PAS-000216,2026-04-25 22:00:00.000,Kingsley Technologies Inc 2024,Renewal,Cash in Transit and Specie,Vault,SC-723,2024-10-10,2025-10-10,4818018.83,Wage Roll,771420.27,Each and Every Loss,53493.49,30907.9,Aggregate,Claims Made,Worldwide,false
Q00217-L1-C1,Q00217-L1,Q00217,PAS-000217,2026-04-25 22:00:00.000,Northwood Capital LLC 2025,Renewal,Cash in Transit and Specie,Vault,SC-333,2025-07-20,2026-07-20,3303027.7,Wage Roll,447581.31,Each Claim,23419.65,18665.9,Aggregate,Claims Made,US excl. Worldwide,true
Q00217-L2-C1,Q00217-L2,Q00217,PAS-000217,2026-04-25 22:00:00.000,Northwood Capital LLC 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-219,2025-07-20,2026-07-20,4344946.65,Turnover,1362378.99,Aggregate,114757.68,40166.0,Each and Every Loss,Claims Made,UK only,true
Q00217-L3-C1,Q00217-L3,Q00217,PAS-000217,2026-04-25 22:00:00.000,Northwood Capital LLC 2025,Renewal,Cash in Transit and Specie,Vault,SC-896,2025-07-20,2026-07-20,3176834.27,Turnover,1001398.97,Each Claim,66784.63,30358.81,Aggregate,Claims Made,UK only,true
Q00217-L3-C2,Q00217-L3,Q00217,PAS-000217,2026-04-25 22:00:00.000,Northwood Capital LLC 2025,Renewal,Cash in Transit and Specie,Cash in Transit,SC-377,2025-07-20,2026-07-20,5356178.96,Number of Insureds,1816721.15,Each and Every Loss,192007.53,54243.55,Aggregate,Occurrence,EU only,false
